"Cycle","pair_id","ref_prov","other_prov","hemi_type","mean_sync","sd_across_datasets","m"
"Multiannual","CAMBODIA_INDIA","CAMBODIA","INDIA","Within",0.257721508135305,NA,50
"Multiannual","CAMBODIA_INDONESIA","CAMBODIA","INDONESIA","Within",0.340983730402787,NA,50
"Multiannual","CAMBODIA_JAMAICA","CAMBODIA","JAMAICA","Within",0.495926538789226,NA,50
"Multiannual","CAMBODIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","CAMBODIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.409098025448788,NA,50
"Multiannual","CAMBODIA_MALAYSIA","CAMBODIA","MALAYSIA","Within",0.359005277502631,NA,50
"Multiannual","CAMBODIA_MALDIVES","CAMBODIA","MALDIVES","Between",0.337299596124423,NA,50
"Multiannual","CAMBODIA_MARTINIQUE","CAMBODIA","MARTINIQUE","Within",0.389804279507951,NA,50
"Multiannual","CAMBODIA_MEXICO","CAMBODIA","MEXICO","Within",0.355739534003797,NA,50
"Multiannual","CAMBODIA_MYANMAR","CAMBODIA","MYANMAR","Within",0.167382338114011,NA,50
"Multiannual","CAMBODIA_NEW CALEDONIA","CAMBODIA","NEW CALEDONIA","Between",0.342494978232096,NA,50
"Multiannual","CAMBODIA_NICARAGUA","CAMBODIA","NICARAGUA","Within",0.317162434742502,NA,50
"Multiannual","CAMBODIA_PANAMA","CAMBODIA","PANAMA","Within",0.191506816255462,NA,50
"Multiannual","CAMBODIA_PARAGUAY","CAMBODIA","PARAGUAY","Between",0.186585797814766,NA,50
"Multiannual","CAMBODIA_PERU","CAMBODIA","PERU","Between",0.195556390919567,NA,50
"Multiannual","CAMBODIA_PHILIPPINES","CAMBODIA","PHILIPPINES","Within",0.374280911736956,NA,50
"Multiannual","CAMBODIA_PUERTO RICO","CAMBODIA","PUERTO RICO","Within",0.190994878806586,NA,50
"Multiannual","CAMBODIA_SINGAPORE","CAMBODIA","SINGAPORE","Within",0.358011048148434,NA,50
"Multiannual","CAMBODIA_SRI LANKA","CAMBODIA","SRI LANKA","Within",0.231230473157316,NA,50
"Multiannual","CAMBODIA_SURINAME","CAMBODIA","SURINAME","Within",0.356548480344782,NA,50
"Multiannual","CAMBODIA_TAIWAN","CAMBODIA","TAIWAN","Within",0.285809827936034,NA,50
"Multiannual","CAMBODIA_THAILAND","CAMBODIA","THAILAND","Within",0.439948915906026,NA,50
"Multiannual","CAMBODIA_TRINIDAD AND TOBAGO","CAMBODIA","TRINIDAD AND TOBAGO","Within",0.198594533020704,NA,50
"Multiannual","CAMBODIA_VANUATU","CAMBODIA","VANUATU","Between",0.142494307915728,NA,50
"Multiannual","CAMBODIA_VENEZUELA","CAMBODIA","VENEZUELA","Within",0.186279509934654,NA,50
"Multiannual","CAMBODIA_VIET NAM","CAMBODIA","VIET NAM","Within",0.509345634259186,NA,50
"Multiannual","CHINA_COLOMBIA","CHINA","COLOMBIA","Within",0.34462084356873,NA,50
"Multiannual","CHINA_COSTA RICA","CHINA","COSTA RICA","Within",0.200732989563565,NA,50
"Multiannual","CHINA_DOMINICAN REPUBLIC","CHINA","DOMINICAN REPUBLIC","Within",0.302689892107949,NA,50
"Multiannual","CHINA_ECUADOR","CHINA","ECUADOR","Between",0.201085917654861,NA,50
"Multiannual","CHINA_EL SALVADOR","CHINA","EL SALVADOR","Within",0.347134745297265,NA,50
"Multiannual","CHINA_FIJI","CHINA","FIJI","Between",0.202514305084955,NA,50
"Multiannual","CHINA_FRENCH GUIANA","CHINA","FRENCH GUIANA","Within",0.183826181882096,NA,50
"Multiannual","CHINA_FRENCH POLYNESIA","CHINA","FRENCH POLYNESIA","Between",0.191371842347585,NA,50
"Multiannual","CHINA_GUADELOUPE","CHINA","GUADELOUPE","Within",0.351132451882059,NA,50
"Multiannual","CHINA_GUATEMALA","CHINA","GUATEMALA","Within",0.372329335653285,NA,50
"Multiannual","CHINA_GUYANA","CHINA","GUYANA","Within",0.243233042611309,NA,50
"Multiannual","CHINA_HONDURAS","CHINA","HONDURAS","Within",0.420117397598766,NA,50
"Multiannual","CHINA_INDIA","CHINA","INDIA","Within",0.228834442844372,NA,50
"Multiannual","CHINA_INDONESIA","CHINA","INDONESIA","Within",0.23316297189756,NA,50
"Multiannual","CHINA_JAMAICA","CHINA","JAMAICA","Within",0.374348455447092,NA,50
"Multiannual","CHINA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","CHINA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.342028824179644,NA,50
"Multiannual","CHINA_MALAYSIA","CHINA","MALAYSIA","Within",0.325218894338708,NA,50
"Multiannual","CHINA_MALDIVES","CHINA","MALDIVES","Between",0.233386599361168,NA,50
"Multiannual","CHINA_MARTINIQUE","CHINA","MARTINIQUE","Within",0.222125742432656,NA,50
"Multiannual","CHINA_MEXICO","CHINA","MEXICO","Within",0.302837789924628,NA,50
"Multiannual","CHINA_MYANMAR","CHINA","MYANMAR","Within",0.269178451931737,NA,50
"Multiannual","CHINA_NEW CALEDONIA","CHINA","NEW CALEDONIA","Between",0.288230508162968,NA,50
"Multiannual","CHINA_NICARAGUA","CHINA","NICARAGUA","Within",0.303766201810896,NA,50
"Multiannual","CHINA_PANAMA","CHINA","PANAMA","Within",0.33744312777319,NA,50
"Multiannual","CHINA_PARAGUAY","CHINA","PARAGUAY","Between",0.282184064061808,NA,50
"Multiannual","CHINA_PERU","CHINA","PERU","Between",0.150852306559839,NA,50
"Multiannual","CHINA_PHILIPPINES","CHINA","PHILIPPINES","Within",0.221197601514605,NA,50
"Multiannual","CHINA_PUERTO RICO","CHINA","PUERTO RICO","Within",0.173152178399436,NA,50
"Multiannual","CHINA_SINGAPORE","CHINA","SINGAPORE","Within",0.201940321363744,NA,50
"Multiannual","CHINA_SRI LANKA","CHINA","SRI LANKA","Within",0.293578628938102,NA,50
"Multiannual","CHINA_SURINAME","CHINA","SURINAME","Within",0.25451196646925,NA,50
"Multiannual","CHINA_TAIWAN","CHINA","TAIWAN","Within",0.384155623325027,NA,50
"Multiannual","CHINA_THAILAND","CHINA","THAILAND","Within",0.351078997114538,NA,50
"Multiannual","CHINA_TRINIDAD AND TOBAGO","CHINA","TRINIDAD AND TOBAGO","Within",0.21180141696182,NA,50
"Multiannual","CHINA_VANUATU","CHINA","VANUATU","Between",0.243390080251576,NA,50
"Multiannual","CHINA_VENEZUELA","CHINA","VENEZUELA","Within",0.219603833218593,NA,50
"Multiannual","CHINA_VIET NAM","CHINA","VIET NAM","Within",0.204699739216466,NA,50
"Multiannual","COLOMBIA_COSTA RICA","COLOMBIA","COSTA RICA","Within",0.27765324925079,NA,50
"Multiannual","COLOMBIA_DOMINICAN REPUBLIC","COLOMBIA","DOMINICAN REPUBLIC","Within",0.548735896539491,NA,50
"Multiannual","COLOMBIA_ECUADOR","COLOMBIA","ECUADOR","Between",0.244564865580611,NA,50
"Multiannual","COLOMBIA_EL SALVADOR","COLOMBIA","EL SALVADOR","Within",0.323850156557487,NA,50
"Multiannual","COLOMBIA_FIJI","COLOMBIA","FIJI","Between",0.178492528867425,NA,50
"Multiannual","COLOMBIA_FRENCH GUIANA","COLOMBIA","FRENCH GUIANA","Within",0.309826763925793,NA,50
"Multiannual","COLOMBIA_FRENCH POLYNESIA","COLOMBIA","FRENCH POLYNESIA","Between",0.394233523994499,NA,50
"Multiannual","COLOMBIA_GUADELOUPE","COLOMBIA","GUADELOUPE","Within",0.401212278926492,NA,50
"Multiannual","COLOMBIA_GUATEMALA","COLOMBIA","GUATEMALA","Within",0.411138796202889,NA,50
"Multiannual","COLOMBIA_GUYANA","COLOMBIA","GUYANA","Within",0.318193065728384,NA,50
"Multiannual","COLOMBIA_HONDURAS","COLOMBIA","HONDURAS","Within",0.47874391554888,NA,50
"Multiannual","COLOMBIA_INDIA","COLOMBIA","INDIA","Within",0.245619212194822,NA,50
"Multiannual","COLOMBIA_INDONESIA","COLOMBIA","INDONESIA","Within",0.483677133308501,NA,50
"Multiannual","COLOMBIA_JAMAICA","COLOMBIA","JAMAICA","Within",0.486917936139193,NA,50
"Multiannual","COLOMBIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","COLOMBIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.347005834551289,NA,50
"Multiannual","COLOMBIA_MALAYSIA","COLOMBIA","MALAYSIA","Within",0.453485938836106,NA,50
"Multiannual","COLOMBIA_MALDIVES","COLOMBIA","MALDIVES","Between",0.209773517002963,NA,50
"Multiannual","COLOMBIA_MARTINIQUE","COLOMBIA","MARTINIQUE","Within",0.400203753308568,NA,50
"Multiannual","COLOMBIA_MEXICO","COLOMBIA","MEXICO","Within",0.431258749790178,NA,50
"Multiannual","COLOMBIA_MYANMAR","COLOMBIA","MYANMAR","Within",0.181915853053478,NA,50
"Multiannual","COLOMBIA_NEW CALEDONIA","COLOMBIA","NEW CALEDONIA","Between",0.244844278788004,NA,50
"Multiannual","COLOMBIA_NICARAGUA","COLOMBIA","NICARAGUA","Within",0.361560430677683,NA,50
"Multiannual","COLOMBIA_PANAMA","COLOMBIA","PANAMA","Within",0.269967406365607,NA,50
"Multiannual","COLOMBIA_PARAGUAY","COLOMBIA","PARAGUAY","Between",0.217509707749373,NA,50
"Multiannual","COLOMBIA_PERU","COLOMBIA","PERU","Between",0.167060565286423,NA,50
"Multiannual","COLOMBIA_PHILIPPINES","COLOMBIA","PHILIPPINES","Within",0.398572782850905,NA,50
"Multiannual","COLOMBIA_PUERTO RICO","COLOMBIA","PUERTO RICO","Within",0.25879613168025,NA,50
"Multiannual","COLOMBIA_SINGAPORE","COLOMBIA","SINGAPORE","Within",0.375504558373609,NA,50
"Multiannual","COLOMBIA_SRI LANKA","COLOMBIA","SRI LANKA","Within",0.190397053141996,NA,50
"Multiannual","COLOMBIA_SURINAME","COLOMBIA","SURINAME","Within",0.305611030010989,NA,50
"Multiannual","COLOMBIA_TAIWAN","COLOMBIA","TAIWAN","Within",0.310388554064132,NA,50
"Multiannual","COLOMBIA_THAILAND","COLOMBIA","THAILAND","Within",0.331951613293992,NA,50
"Multiannual","COLOMBIA_TRINIDAD AND TOBAGO","COLOMBIA","TRINIDAD AND TOBAGO","Within",0.390578134974238,NA,50
"Multiannual","COLOMBIA_VANUATU","COLOMBIA","VANUATU","Between",0.1309519094927,NA,50
"Multiannual","COLOMBIA_VENEZUELA","COLOMBIA","VENEZUELA","Within",0.214622649620426,NA,50
"Multiannual","COLOMBIA_VIET NAM","COLOMBIA","VIET NAM","Within",0.346300149498665,NA,50
"Multiannual","COSTA RICA_DOMINICAN REPUBLIC","COSTA RICA","DOMINICAN REPUBLIC","Within",0.285820160488248,NA,50
"Multiannual","COSTA RICA_ECUADOR","COSTA RICA","ECUADOR","Between",0.418168646293304,NA,50
"Multiannual","COSTA RICA_EL SALVADOR","COSTA RICA","EL SALVADOR","Within",0.308983732195486,NA,50
"Multiannual","COSTA RICA_FIJI","COSTA RICA","FIJI","Between",0.0810740339709141,NA,50
"Multiannual","COSTA RICA_FRENCH GUIANA","COSTA RICA","FRENCH GUIANA","Within",0.234767969676584,NA,50
"Multiannual","COSTA RICA_FRENCH POLYNESIA","COSTA RICA","FRENCH POLYNESIA","Between",0.22866826676066,NA,50
"Multiannual","COSTA RICA_GUADELOUPE","COSTA RICA","GUADELOUPE","Within",0.279578679917766,NA,50
"Multiannual","COSTA RICA_GUATEMALA","COSTA RICA","GUATEMALA","Within",0.294110259154563,NA,50
"Multiannual","COSTA RICA_GUYANA","COSTA RICA","GUYANA","Within",0.26841187086236,NA,50
"Multiannual","COSTA RICA_HONDURAS","COSTA RICA","HONDURAS","Within",0.264164645380882,NA,50
"Multiannual","COSTA RICA_INDIA","COSTA RICA","INDIA","Within",0.197676698230019,NA,50
"Multiannual","COSTA RICA_INDONESIA","COSTA RICA","INDONESIA","Within",0.301799813947276,NA,50
"Multiannual","COSTA RICA_JAMAICA","COSTA RICA","JAMAICA","Within",0.276010444802369,NA,50
"Multiannual","COSTA RICA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","COSTA RICA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.303948040974572,NA,50
"Multiannual","COSTA RICA_MALAYSIA","COSTA RICA","MALAYSIA","Within",0.293857978049719,NA,50
"Multiannual","COSTA RICA_MALDIVES","COSTA RICA","MALDIVES","Between",0.204913122500869,NA,50
"Multiannual","COSTA RICA_MARTINIQUE","COSTA RICA","MARTINIQUE","Within",0.315683276450068,NA,50
"Multiannual","COSTA RICA_MEXICO","COSTA RICA","MEXICO","Within",0.275626098995533,NA,50
"Multiannual","COSTA RICA_MYANMAR","COSTA RICA","MYANMAR","Within",0.20230661370943,NA,50
"Multiannual","COSTA RICA_NEW CALEDONIA","COSTA RICA","NEW CALEDONIA","Between",0.0684302497506209,NA,50
"Multiannual","COSTA RICA_NICARAGUA","COSTA RICA","NICARAGUA","Within",0.313354813111542,NA,50
"Multiannual","COSTA RICA_PANAMA","COSTA RICA","PANAMA","Within",0.346511967838186,NA,50
"Multiannual","COSTA RICA_PARAGUAY","COSTA RICA","PARAGUAY","Between",0.310964161520208,NA,50
"Multiannual","COSTA RICA_PERU","COSTA RICA","PERU","Between",0.153672334287879,NA,50
"Multiannual","COSTA RICA_PHILIPPINES","COSTA RICA","PHILIPPINES","Within",0.285835696789694,NA,50
"Multiannual","COSTA RICA_PUERTO RICO","COSTA RICA","PUERTO RICO","Within",0.236230500752377,NA,50
"Multiannual","COSTA RICA_SINGAPORE","COSTA RICA","SINGAPORE","Within",0.286373114119234,NA,50
"Multiannual","COSTA RICA_SRI LANKA","COSTA RICA","SRI LANKA","Within",0.231320821482328,NA,50
"Multiannual","COSTA RICA_SURINAME","COSTA RICA","SURINAME","Within",0.17000075128119,NA,50
"Multiannual","COSTA RICA_TAIWAN","COSTA RICA","TAIWAN","Within",0.207463504823524,NA,50
"Multiannual","COSTA RICA_THAILAND","COSTA RICA","THAILAND","Within",0.291050168571854,NA,50
"Multiannual","COSTA RICA_TRINIDAD AND TOBAGO","COSTA RICA","TRINIDAD AND TOBAGO","Within",0.135939954031087,NA,50
"Multiannual","COSTA RICA_VANUATU","COSTA RICA","VANUATU","Between",0.130023833871031,NA,50
"Multiannual","COSTA RICA_VENEZUELA","COSTA RICA","VENEZUELA","Within",0.269349569044202,NA,50
"Multiannual","COSTA RICA_VIET NAM","COSTA RICA","VIET NAM","Within",0.19366544836112,NA,50
"Multiannual","DOMINICAN REPUBLIC_ECUADOR","DOMINICAN REPUBLIC","ECUADOR","Between",0.254612967535428,NA,50
"Multiannual","DOMINICAN REPUBLIC_EL SALVADOR","DOMINICAN REPUBLIC","EL SALVADOR","Within",0.365206066859222,NA,50
"Multiannual","DOMINICAN REPUBLIC_FIJI","DOMINICAN REPUBLIC","FIJI","Between",0.215591067521786,NA,50
"Multiannual","DOMINICAN REPUBLIC_FRENCH GUIANA","DOMINICAN REPUBLIC","FRENCH GUIANA","Within",0.312755866541214,NA,50
"Multiannual","DOMINICAN REPUBLIC_FRENCH POLYNESIA","DOMINICAN REPUBLIC","FRENCH POLYNESIA","Between",0.319000777593109,NA,50
"Multiannual","DOMINICAN REPUBLIC_GUADELOUPE","DOMINICAN REPUBLIC","GUADELOUPE","Within",0.303620337890069,NA,50
"Multiannual","DOMINICAN REPUBLIC_GUATEMALA","DOMINICAN REPUBLIC","GUATEMALA","Within",0.369416046302824,NA,50
"Multiannual","DOMINICAN REPUBLIC_GUYANA","DOMINICAN REPUBLIC","GUYANA","Within",0.309874223111696,NA,50
"Multiannual","DOMINICAN REPUBLIC_HONDURAS","DOMINICAN REPUBLIC","HONDURAS","Within",0.442701976654492,NA,50
"Multiannual","DOMINICAN REPUBLIC_INDIA","DOMINICAN REPUBLIC","INDIA","Within",0.187113899218701,NA,50
"Multiannual","DOMINICAN REPUBLIC_INDONESIA","DOMINICAN REPUBLIC","INDONESIA","Within",0.420179907457031,NA,50
"Multiannual","DOMINICAN REPUBLIC_JAMAICA","DOMINICAN REPUBLIC","JAMAICA","Within",0.465366614175746,NA,50
"Multiannual","DOMINICAN REPUBLIC_LAO PEOPLE'S DEMOCRATIC REPUBLIC","DOMINICAN REPUBLIC","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.406384205102278,NA,50
"Multiannual","DOMINICAN REPUBLIC_MALAYSIA","DOMINICAN REPUBLIC","MALAYSIA","Within",0.393162416984763,NA,50
"Multiannual","DOMINICAN REPUBLIC_MALDIVES","DOMINICAN REPUBLIC","MALDIVES","Between",0.268279875618217,NA,50
"Multiannual","DOMINICAN REPUBLIC_MARTINIQUE","DOMINICAN REPUBLIC","MARTINIQUE","Within",0.357756250429459,NA,50
"Multiannual","DOMINICAN REPUBLIC_MEXICO","DOMINICAN REPUBLIC","MEXICO","Within",0.399093885291158,NA,50
"Multiannual","DOMINICAN REPUBLIC_MYANMAR","DOMINICAN REPUBLIC","MYANMAR","Within",0.209915304196119,NA,50
"Multiannual","DOMINICAN REPUBLIC_NEW CALEDONIA","DOMINICAN REPUBLIC","NEW CALEDONIA","Between",0.265033741378001,NA,50
"Multiannual","DOMINICAN REPUBLIC_NICARAGUA","DOMINICAN REPUBLIC","NICARAGUA","Within",0.370567857612589,NA,50
"Multiannual","DOMINICAN REPUBLIC_PANAMA","DOMINICAN REPUBLIC","PANAMA","Within",0.242234371168979,NA,50
"Multiannual","DOMINICAN REPUBLIC_PARAGUAY","DOMINICAN REPUBLIC","PARAGUAY","Between",0.234535698481612,NA,50
"Multiannual","DOMINICAN REPUBLIC_PERU","DOMINICAN REPUBLIC","PERU","Between",0.178075448650498,NA,50
"Multiannual","DOMINICAN REPUBLIC_PHILIPPINES","DOMINICAN REPUBLIC","PHILIPPINES","Within",0.453028462791123,NA,50
"Multiannual","DOMINICAN REPUBLIC_PUERTO RICO","DOMINICAN REPUBLIC","PUERTO RICO","Within",0.258032165357304,NA,50
"Multiannual","DOMINICAN REPUBLIC_SINGAPORE","DOMINICAN REPUBLIC","SINGAPORE","Within",0.360292125648228,NA,50
"Multiannual","DOMINICAN REPUBLIC_SRI LANKA","DOMINICAN REPUBLIC","SRI LANKA","Within",0.234246482250432,NA,50
"Multiannual","DOMINICAN REPUBLIC_SURINAME","DOMINICAN REPUBLIC","SURINAME","Within",0.240905997481738,NA,50
"Multiannual","DOMINICAN REPUBLIC_TAIWAN","DOMINICAN REPUBLIC","TAIWAN","Within",0.317043052673218,NA,50
"Multiannual","DOMINICAN REPUBLIC_THAILAND","DOMINICAN REPUBLIC","THAILAND","Within",0.334608628520052,NA,50
"Multiannual","DOMINICAN REPUBLIC_TRINIDAD AND TOBAGO","DOMINICAN REPUBLIC","TRINIDAD AND TOBAGO","Within",0.238393665433692,NA,50
"Multiannual","DOMINICAN REPUBLIC_VANUATU","DOMINICAN REPUBLIC","VANUATU","Between",0.165950562102832,NA,50
"Multiannual","DOMINICAN REPUBLIC_VENEZUELA","DOMINICAN REPUBLIC","VENEZUELA","Within",0.222156240957433,NA,50
"Multiannual","DOMINICAN REPUBLIC_VIET NAM","DOMINICAN REPUBLIC","VIET NAM","Within",0.373785558091367,NA,50
"Multiannual","ECUADOR_EL SALVADOR","ECUADOR","EL SALVADOR","Between",0.372104442944239,NA,50
"Multiannual","ECUADOR_FIJI","ECUADOR","FIJI","Within",0.101184253444874,NA,50
"Multiannual","ECUADOR_FRENCH GUIANA","ECUADOR","FRENCH GUIANA","Between",0.234284327932582,NA,50
"Multiannual","ECUADOR_FRENCH POLYNESIA","ECUADOR","FRENCH POLYNESIA","Within",0.156109593130838,NA,50
"Multiannual","ECUADOR_GUADELOUPE","ECUADOR","GUADELOUPE","Between",0.294995290857637,NA,50
"Multiannual","ECUADOR_GUATEMALA","ECUADOR","GUATEMALA","Between",0.344738934864591,NA,50
"Multiannual","ECUADOR_GUYANA","ECUADOR","GUYANA","Between",0.230192784442018,NA,50
"Multiannual","ECUADOR_HONDURAS","ECUADOR","HONDURAS","Between",0.296971976920394,NA,50
"Multiannual","ECUADOR_INDIA","ECUADOR","INDIA","Between",0.231199936158014,NA,50
"Multiannual","ECUADOR_INDONESIA","ECUADOR","INDONESIA","Between",0.234909806480527,NA,50
"Multiannual","ECUADOR_JAMAICA","ECUADOR","JAMAICA","Between",0.201502564647896,NA,50
"Multiannual","ECUADOR_LAO PEOPLE'S DEMOCRATIC REPUBLIC","ECUADOR","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Between",0.170842886451129,NA,50
"Multiannual","ECUADOR_MALAYSIA","ECUADOR","MALAYSIA","Between",0.237811471655471,NA,50
"Multiannual","ECUADOR_MALDIVES","ECUADOR","MALDIVES","Within",0.210443044399696,NA,50
"Multiannual","ECUADOR_MARTINIQUE","ECUADOR","MARTINIQUE","Between",0.244724643230317,NA,50
"Multiannual","ECUADOR_MEXICO","ECUADOR","MEXICO","Between",0.277132276142833,NA,50
"Multiannual","ECUADOR_MYANMAR","ECUADOR","MYANMAR","Between",0.161746352332033,NA,50
"Multiannual","ECUADOR_NEW CALEDONIA","ECUADOR","NEW CALEDONIA","Within",0.0977169917949911,NA,50
"Multiannual","ECUADOR_NICARAGUA","ECUADOR","NICARAGUA","Between",0.280352918914982,NA,50
"Multiannual","ECUADOR_PANAMA","ECUADOR","PANAMA","Between",0.228511337984979,NA,50
"Multiannual","ECUADOR_PARAGUAY","ECUADOR","PARAGUAY","Within",0.319183611524644,NA,50
"Multiannual","ECUADOR_PERU","ECUADOR","PERU","Within",0.314460240385164,NA,50
"Multiannual","ECUADOR_PHILIPPINES","ECUADOR","PHILIPPINES","Between",0.193671773760515,NA,50
"Multiannual","ECUADOR_PUERTO RICO","ECUADOR","PUERTO RICO","Between",0.28953952789431,NA,50
"Multiannual","ECUADOR_SINGAPORE","ECUADOR","SINGAPORE","Between",0.145698556468401,NA,50
"Multiannual","ECUADOR_SRI LANKA","ECUADOR","SRI LANKA","Between",0.305776641057093,NA,50
"Multiannual","ECUADOR_SURINAME","ECUADOR","SURINAME","Between",0.224722673567388,NA,50
"Multiannual","ECUADOR_TAIWAN","ECUADOR","TAIWAN","Between",0.210179438424595,NA,50
"Multiannual","ECUADOR_THAILAND","ECUADOR","THAILAND","Between",0.204342821534798,NA,50
"Multiannual","ECUADOR_TRINIDAD AND TOBAGO","ECUADOR","TRINIDAD AND TOBAGO","Between",0.213712566091131,NA,50
"Multiannual","ECUADOR_VANUATU","ECUADOR","VANUATU","Within",0.0933711070140857,NA,50
"Multiannual","ECUADOR_VENEZUELA","ECUADOR","VENEZUELA","Between",0.225545895035733,NA,50
"Multiannual","ECUADOR_VIET NAM","ECUADOR","VIET NAM","Between",0.167293869513051,NA,50
"Multiannual","EL SALVADOR_FIJI","EL SALVADOR","FIJI","Between",0.223247438257807,NA,50
"Multiannual","EL SALVADOR_FRENCH GUIANA","EL SALVADOR","FRENCH GUIANA","Within",0.169384762609508,NA,50
"Multiannual","EL SALVADOR_FRENCH POLYNESIA","EL SALVADOR","FRENCH POLYNESIA","Between",0.259682960753752,NA,50
"Multiannual","EL SALVADOR_GUADELOUPE","EL SALVADOR","GUADELOUPE","Within",0.256637927848935,NA,50
"Multiannual","EL SALVADOR_GUATEMALA","EL SALVADOR","GUATEMALA","Within",0.353528602572553,NA,50
"Multiannual","EL SALVADOR_GUYANA","EL SALVADOR","GUYANA","Within",0.313784902683462,NA,50
"Multiannual","EL SALVADOR_HONDURAS","EL SALVADOR","HONDURAS","Within",0.40979244253438,NA,50
"Multiannual","EL SALVADOR_INDIA","EL SALVADOR","INDIA","Within",0.180666286688355,NA,50
"Multiannual","EL SALVADOR_INDONESIA","EL SALVADOR","INDONESIA","Within",0.309501802865158,NA,50
"Multiannual","EL SALVADOR_JAMAICA","EL SALVADOR","JAMAICA","Within",0.270365437794417,NA,50
"Multiannual","EL SALVADOR_LAO PEOPLE'S DEMOCRATIC REPUBLIC","EL SALVADOR","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.238309013602845,NA,50
"Multiannual","EL SALVADOR_MALAYSIA","EL SALVADOR","MALAYSIA","Within",0.335063950139517,NA,50
"Multiannual","EL SALVADOR_MALDIVES","EL SALVADOR","MALDIVES","Between",0.357234930654394,NA,50
"Multiannual","EL SALVADOR_MARTINIQUE","EL SALVADOR","MARTINIQUE","Within",0.203239793980821,NA,50
"Multiannual","EL SALVADOR_MEXICO","EL SALVADOR","MEXICO","Within",0.275309886298173,NA,50
"Multiannual","EL SALVADOR_MYANMAR","EL SALVADOR","MYANMAR","Within",0.268343278340231,NA,50
"Multiannual","EL SALVADOR_NEW CALEDONIA","EL SALVADOR","NEW CALEDONIA","Between",0.181291984026213,NA,50
"Multiannual","EL SALVADOR_NICARAGUA","EL SALVADOR","NICARAGUA","Within",0.384311085401124,NA,50
"Multiannual","EL SALVADOR_PANAMA","EL SALVADOR","PANAMA","Within",0.375831177583613,NA,50
"Multiannual","EL SALVADOR_PARAGUAY","EL SALVADOR","PARAGUAY","Between",0.279542054600078,NA,50
"Multiannual","EL SALVADOR_PERU","EL SALVADOR","PERU","Between",0.17916108461073,NA,50
"Multiannual","EL SALVADOR_PHILIPPINES","EL SALVADOR","PHILIPPINES","Within",0.29374555493212,NA,50
"Multiannual","EL SALVADOR_PUERTO RICO","EL SALVADOR","PUERTO RICO","Within",0.250561499231682,NA,50
"Multiannual","EL SALVADOR_SINGAPORE","EL SALVADOR","SINGAPORE","Within",0.211542367909154,NA,50
"Multiannual","EL SALVADOR_SRI LANKA","EL SALVADOR","SRI LANKA","Within",0.251907702335503,NA,50
"Multiannual","EL SALVADOR_SURINAME","EL SALVADOR","SURINAME","Within",0.249265050113251,NA,50
"Multiannual","EL SALVADOR_TAIWAN","EL SALVADOR","TAIWAN","Within",0.389374369033515,NA,50
"Multiannual","EL SALVADOR_THAILAND","EL SALVADOR","THAILAND","Within",0.268381892923003,NA,50
