date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper
2024-09-01,Sep-24,EMR,Eastern Mediterranean Region,Iran (Islamic Republic of),IRN,23,,,,,,,,,
2024-09-01,Sep-24,EMR,Eastern Mediterranean Region,Pakistan,PAK,9671,,,,,,,,,
2024-09-01,Sep-24,EMR,Eastern Mediterranean Region,Sudan,SDN,215,,,,,,,,,
2024-09-01,Sep-24,EUR,European Region,Albania,ALB,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Andorra,AND,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Armenia,ARM,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Austria,AUT,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Azerbaijan,AZE,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Belarus,BLR,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Belgium,BEL,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Bosnia and Herzegovina,BIH,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Bulgaria,BGR,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Croatia,HRV,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Cyprus,CYP,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Czechia,CZE,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Denmark,DNK,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Estonia,EST,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Finland,FIN,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,France,FRA,39,,,0,0,,0,0.090251101,,
2024-09-01,Sep-24,EUR,European Region,Georgia,GEO,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Germany,DEU,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Greece,GRC,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Holy See,VAT,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Hungary,HUN,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Iceland,ISL,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Ireland,IRL,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Israel,ISR,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Italy,ITA,161,,,0,0,,0,0.022651801,,
2024-09-01,Sep-24,EUR,European Region,Kazakhstan,KAZ,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Kyrgyzstan,KGZ,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Latvia,LVA,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Liechtenstein,LIE,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Lithuania,LTU,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Luxembourg,LUX,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Malta,MLT,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Mayotte,MYT,0,0,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Monaco,MCO,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Montenegro,MNE,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Netherlands (Kingdom of the),NLD,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,North Macedonia,MKD,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Norway,NOR,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Poland,POL,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Portugal,PRT,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Republic of Moldova,MDA,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Romania,ROU,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Russian Federation,RUS,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,San Marino,SMR,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Serbia,SRB,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Slovakia,SVK,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Slovenia,SVN,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Spain,ESP,8,,,0,0,,0,0.369416648,,
2024-09-01,Sep-24,EUR,European Region,Sweden,SWE,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Switzerland,CHE,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Tajikistan,TJK,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Turkmenistan,TKM,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Türkiye,TUR,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Ukraine,UKR,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,United Kingdom of Great Britain and Northern Ireland,GBR,0,,,0,,,0,1,,
2024-09-01,Sep-24,EUR,European Region,Uzbekistan,UZB,0,,,0,,,0,1,,
2024-09-01,Sep-24,SEAR,South-East Asia Region,Bangladesh,BGD,18097,18097,,80,0.004420622,,0.003506788,0.005498871,,
2024-09-01,Sep-24,SEAR,South-East Asia Region,India,IND,41375,41375,,22,0.000531722,,0.000333256,0.000804924,,
2024-09-01,Sep-24,SEAR,South-East Asia Region,Maldives,MDV,180,180,0,,,0,,,0,0.020285205
2024-09-01,Sep-24,SEAR,South-East Asia Region,Myanmar,MMR,933,933,,2,0.002143623,,0.000259708,0.007721851,,
2024-09-01,Sep-24,SEAR,South-East Asia Region,Nepal,NPL,11875,,,4,0.000336842,,9.18E-05,0.000862223,,
2024-09-01,Sep-24,SEAR,South-East Asia Region,Sri Lanka,LKA,2772,,,1,0.00036075,,9.13E-06,0.002008316,,
2024-09-01,Sep-24,SEAR,South-East Asia Region,Thailand,THA,11395,11395,3308,12,0.001053093,0.290302764,0.000544263,0.001838819,0.281979316,0.298733467
2024-09-01,Sep-24,WPR,Western Pacific Region,Australia,AUS,134,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Cambodia,KHM,2139,,,3,0.001402525,,0.000289328,0.004093249,,
2024-09-01,Sep-24,WPR,Western Pacific Region,China,CHN,4845,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Cook Islands,COK,0,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Fiji,FJI,76,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,French Polynesia,PYF,18,,0,0,0,0,0,0.185301968,0,0.185301968
2024-09-01,Sep-24,WPR,Western Pacific Region,Kiribati,KIR,0,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Lao People's Democratic Republic,LAO,2520,,,1,0.000396825,,1.00E-05,0.002208965,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Malaysia,MYS,6938,,,4,0.000576535,,0.000157108,0.001475495,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Micronesia (Federated States of),FSM,4,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Niue,NIU,0,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Northern Mariana Islands (Commonwealth of the),MNP,0,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Palau,PLW,0,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Singapore,SGP,726,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Solomon Islands,SLB,7,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Tokelau,TKL,0,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Vanuatu,VUT,3,,,,,,,,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Viet Nam,VNM,13370,,,4,0.000299177,,8.15E-05,0.000765834,,
2024-09-01,Sep-24,WPR,Western Pacific Region,Wallis and Futuna,WLF,0,,,,,,,,,
2024-10-01,Oct-24,AFR,African Region,Angola,AGO,3,,,1,0.333333333,,0.008403759,0.905700676,,
2024-10-01,Oct-24,AFR,African Region,Benin,BEN,5,0,,0,0,,0,0.52182375,,
2024-10-01,Oct-24,AFR,African Region,Burkina Faso,BFA,19257,6891,,18,0.000934725,,0.000554068,0.001476868,,
2024-10-01,Oct-24,AFR,African Region,Cabo Verde,CPV,10595,,,1,9.44E-05,,2.39E-06,0.000525761,,
2024-10-01,Oct-24,AFR,African Region,Cameroon,CMR,0,0,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,Côte d'Ivoire,CIV,130,6,,0,0,,0,0.027977178,,
2024-10-01,Oct-24,AFR,African Region,Equatorial Guinea,GNQ,0,,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,Eritrea,ERI,1409,,,,,,,,,
2024-10-01,Oct-24,AFR,African Region,Ethiopia,ETH,490,,,0,0,,0,0.007500059,,
2024-10-01,Oct-24,AFR,African Region,Gambia,GMB,0,,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,Ghana,GHA,21,,,0,0,,0,0.161097615,,
2024-10-01,Oct-24,AFR,African Region,Guinea-Bissau,GNB,0,,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,Kenya,KEN,705,,,0,0,,0,0.005218788,,
2024-10-01,Oct-24,AFR,African Region,Malawi,MWI,0,0,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,Mali,MLI,1024,236,,5,0.004882813,,0.001587279,0.011357793,,
2024-10-01,Oct-24,AFR,African Region,Mauritania,MRT,583,20,,0,0,,0,0.006307433,,
2024-10-01,Oct-24,AFR,African Region,Mauritius,MUS,144,0,,0,0,,0,0.025291881,,
2024-10-01,Oct-24,AFR,African Region,Niger,NER,2,,,0,0,,0,0.841886117,,
2024-10-01,Oct-24,AFR,African Region,Rwanda,RWA,0,,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,Sao Tome and Principe,STP,0,0,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,Senegal,SEN,226,10,,0,0,,0,0.016189986,,
2024-10-01,Oct-24,AFR,African Region,Sierra Leone,SLE,0,,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,Togo,TGO,0,,,0,,,0,1,,
2024-10-01,Oct-24,AFR,African Region,United Republic of Tanzania,TZA,0,0,,0,,,0,1,,
2024-10-01,Oct-24,AMR,Region of the Americas,Anguilla,AIA,0,0,0,0,,,0,1,0,1
2024-10-01,Oct-24,AMR,Region of the Americas,Antigua and Barbuda,ATG,,0,0,0,,,,,,
2024-10-01,Oct-24,AMR,Region of the Americas,Argentina,ARG,58,811,8,0,0,0.137931034,0,0.061621009,0.061479663,0.253809755
2024-10-01,Oct-24,AMR,Region of the Americas,Aruba,ABW,7,2,0,0,0,0,0,0.409616397,0,0.409616397
2024-10-01,Oct-24,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
2024-10-01,Oct-24,AMR,Region of the Americas,Barbados,BRB,20,4,0,0,0,0,0,0.168433471,0,0.168433471
2024-10-01,Oct-24,AMR,Region of the Americas,Belize,BLZ,99,68,0,0,0,0,0,0.036575745,0,0.036575745
2024-10-01,Oct-24,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2024-10-01,Oct-24,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,2050,61,7,0,0,0.003414634,0,0.001797835,0.001373928,0.00702272
2024-10-01,Oct-24,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2024-10-01,Oct-24,AMR,Region of the Americas,Brazil,BRA,127442,30035,58,19,0.000149087,0.000455109,8.98E-05,0.000232809,0.000345601,0.000588295
2024-10-01,Oct-24,AMR,Region of the Americas,British Virgin Islands,VGB,57,57,0,0,0,0,0,0.062667481,0,0.062667481
2024-10-01,Oct-24,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2024-10-01,Oct-24,AMR,Region of the Americas,Cayman Islands,CYM,3,3,0,0,0,0,0,0.707598226,0,0.707598226
2024-10-01,Oct-24,AMR,Region of the Americas,Chile,CHL,0,0,0,0,,,0,1,0,1
2024-10-01,Oct-24,AMR,Region of the Americas,Colombia,COL,17992,14621,160,17,0.000944864,0.008892841,0.000550512,0.00151239,0.007573096,0.010374776
2024-10-01,Oct-24,AMR,Region of the Americas,Costa Rica,CRI,3649,136,0,0,0,0,0,0.001010418,0,0.001010418
2024-10-01,Oct-24,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2024-10-01,Oct-24,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2024-10-01,Oct-24,AMR,Region of the Americas,Dominican Republic,DOM,367,50,5,0,0,0.013623978,0,0.010001096,0.004438073,0.031505836
2024-10-01,Oct-24,AMR,Region of the Americas,Ecuador,ECU,2935,2935,15,2,0.000681431,0.005110733,8.25E-05,0.002459373,0.002863175,0.008415388
2024-10-01,Oct-24,AMR,Region of the Americas,El Salvador,SLV,898,59,0,0,0,0,0,0.004099458,0,0.004099458
2024-10-01,Oct-24,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2024-10-01,Oct-24,AMR,Region of the Americas,Grenada,GRD,96,0,0,0,0,0,0,0.037696922,0,0.037696922
2024-10-01,Oct-24,AMR,Region of the Americas,Guadeloupe,GLP,2540,743,0,0,0,0,0,0.001451261,0,0.001451261
2024-10-01,Oct-24,AMR,Region of the Americas,Guatemala,GTM,28499,380,9,6,0.000210534,0.000315801,7.73E-05,0.000458186,0.000144414,0.000599403
2024-10-01,Oct-24,AMR,Region of the Americas,Guyana,GUY,2983,809,67,0,0,0.02246061,0,0.00123587,0.017448039,0.028437405
2024-10-01,Oct-24,AMR,Region of the Americas,Honduras,HND,12060,386,156,14,0.001160862,0.012935323,0.000634795,0.001946963,0.010995415,0.015115288
2024-10-01,Oct-24,AMR,Region of the Americas,Jamaica,JAM,100,2,0,0,0,0,0,0.036216693,0,0.036216693
2024-10-01,Oct-24,AMR,Region of the Americas,Martinique,MTQ,465,155,0,0,0,0,0,0.00790169,0,0.00790169
2024-10-01,Oct-24,AMR,Region of the Americas,Mexico,MEX,120393,25665,781,5,4.15E-05,0.006487088,1.35E-05,9.69E-05,0.006041374,0.006956818
2024-10-01,Oct-24,AMR,Region of the Americas,Montserrat,MSR,1,0,0,0,0,0,0,0.975,0,0.975
2024-10-01,Oct-24,AMR,Region of the Americas,Nicaragua,NIC,12508,1778,0,0,0,0,0,0.000294878,0,0.000294878
2024-10-01,Oct-24,AMR,Region of the Americas,Panama,PAN,4582,3988,73,6,0.001309472,0.015931907,0.0004807,0.002847974,0.012508318,0.019990813
2024-10-01,Oct-24,AMR,Region of the Americas,Paraguay,PRY,2815,37,0,1,0.00035524,0,8.99E-06,0.001977663,0,0.001309579
2024-10-01,Oct-24,AMR,Region of the Americas,Peru,PER,2658,2523,9,1,0.000376223,0.003386005,9.53E-06,0.002094377,0.00154943,0.006417918
2024-10-01,Oct-24,AMR,Region of the Americas,Puerto Rico,PRI,938,741,20,2,0.002132196,0.021321962,0.000258323,0.007680805,0.013071482,0.032738691
2024-10-01,Oct-24,AMR,Region of the Americas,Saint Barthélemy,BLM,3,5,0,0,0,0,0,0.707598226,0,0.707598226
2024-10-01,Oct-24,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,29,11,0,0,0,0,0,0.119444869,0,0.119444869
2024-10-01,Oct-24,AMR,Region of the Americas,Saint Lucia,LCA,154,154,0,0,0,0,0,0.023669148,0,0.023669148
2024-10-01,Oct-24,AMR,Region of the Americas,Saint Martin (French part),MAF,45,4,0,0,0,0,0,0.0787051,0,0.0787051
2024-10-01,Oct-24,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,705,705,0,0,0,0,0,0.005218788,0,0.005218788
2024-10-01,Oct-24,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,0,0,0,0,,,0,1,0,1
2024-10-01,Oct-24,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,
2024-10-01,Oct-24,AMR,Region of the Americas,Trinidad and Tobago,TTO,365,365,0,1,0.002739726,0,6.94E-05,0.015169523,0,0.01005562
2024-10-01,Oct-24,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0,0,0,0,,,0,1,0,1
2024-10-01,Oct-24,AMR,Region of the Americas,United States Virgin Islands,VIR,20,20,0,0,0,0,0,0.168433471,0,0.168433471
2024-10-01,Oct-24,AMR,Region of the Americas,United States of America,USA,457,457,7,0,0,0.015317287,0,0.008039456,0.006179944,0.031303658
2024-10-01,Oct-24,AMR,Region of the Americas,Uruguay,URY,3,3,0,0,0,0,0,0.707598226,0,0.707598226
2024-10-01,Oct-24,EMR,Eastern Mediterranean Region,Afghanistan,AFG,1197,232,0,2,0.001670844,0,0.000202411,0.006022504,0,0.003077027
2024-10-01,Oct-24,EMR,Eastern Mediterranean Region,Iran (Islamic Republic of),IRN,89,,,,,,,,,
2024-10-01,Oct-24,EMR,Eastern Mediterranean Region,Pakistan,PAK,15047,,,,,,,,,
2024-10-01,Oct-24,EMR,Eastern Mediterranean Region,Sudan,SDN,4091,,,,,,,,,
2024-10-01,Oct-24,EUR,European Region,Albania,ALB,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Andorra,AND,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Armenia,ARM,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Austria,AUT,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Azerbaijan,AZE,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Belarus,BLR,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Belgium,BEL,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Bosnia and Herzegovina,BIH,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Bulgaria,BGR,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Croatia,HRV,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Cyprus,CYP,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Czechia,CZE,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Denmark,DNK,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Estonia,EST,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Finland,FIN,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,France,FRA,9,,,0,0,,0,0.336267117,,
2024-10-01,Oct-24,EUR,European Region,Georgia,GEO,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Germany,DEU,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Greece,GRC,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Holy See,VAT,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Hungary,HUN,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Iceland,ISL,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Ireland,IRL,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Israel,ISR,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Italy,ITA,28,,,0,0,,0,0.123436119,,
2024-10-01,Oct-24,EUR,European Region,Kazakhstan,KAZ,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Kyrgyzstan,KGZ,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Latvia,LVA,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Liechtenstein,LIE,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Lithuania,LTU,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Luxembourg,LUX,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Malta,MLT,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Mayotte,MYT,4,4,,0,0,,0,0.602364636,,
2024-10-01,Oct-24,EUR,European Region,Monaco,MCO,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Montenegro,MNE,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Netherlands (Kingdom of the),NLD,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,North Macedonia,MKD,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Norway,NOR,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Poland,POL,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Portugal,PRT,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Republic of Moldova,MDA,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Romania,ROU,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Russian Federation,RUS,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,San Marino,SMR,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Serbia,SRB,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Slovakia,SVK,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Slovenia,SVN,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Spain,ESP,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Sweden,SWE,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Switzerland,CHE,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Tajikistan,TJK,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Turkmenistan,TKM,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Türkiye,TUR,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Ukraine,UKR,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,United Kingdom of Great Britain and Northern Ireland,GBR,0,,,0,,,0,1,,
2024-10-01,Oct-24,EUR,European Region,Uzbekistan,UZB,0,,,0,,,0,1,,
2024-10-01,Oct-24,SEAR,South-East Asia Region,Bangladesh,BGD,30879,30879,,134,0.004339519,,0.003637132,0.005137506,,
2024-10-01,Oct-24,SEAR,South-East Asia Region,India,IND,51183,51183,,38,0.000742434,,0.000525442,0.001018908,,
2024-10-01,Oct-24,SEAR,South-East Asia Region,Maldives,MDV,127,117,1,,,0.007874016,,,0.000199333,0.043089674
2024-10-01,Oct-24,SEAR,South-East Asia Region,Myanmar,MMR,690,690,,0,0,,0,0.005331937,,
2024-10-01,Oct-24,SEAR,South-East Asia Region,Nepal,NPL,12332,,,5,0.000405449,,0.000131661,0.000945927,,
2024-10-01,Oct-24,SEAR,South-East Asia Region,Sri Lanka,LKA,2964,,,1,0.000337382,,8.54E-06,0.001878323,,
2024-10-01,Oct-24,SEAR,South-East Asia Region,Thailand,THA,8359,8359,2613,9,0.001076684,0.312597201,0.000492443,0.002042893,0.302666796,0.322658393
2024-10-01,Oct-24,WPR,Western Pacific Region,Australia,AUS,172,,,,,,,,,
2024-10-01,Oct-24,WPR,Western Pacific Region,Cambodia,KHM,2135,,,3,0.001405152,,0.00028987,0.004100908,,
2024-10-01,Oct-24,WPR,Western Pacific Region,China,CHN,11083,,,,,,,,,
2024-10-01,Oct-24,WPR,Western Pacific Region,Lao People's Democratic Republic,LAO,2303,,,1,0.000434216,,1.10E-05,0.002416898,,
2024-10-01,Oct-24,WPR,Western Pacific Region,Malaysia,MYS,7740,,,10,0.00129199,,0.000619728,0.002374727,,
2024-10-01,Oct-24,WPR,Western Pacific Region,Singapore,SGP,615,,,,,,,,,
2024-10-01,Oct-24,WPR,Western Pacific Region,Viet Nam,VNM,18029,,,3,0.000166399,,3.43E-05,0.000486209,,
2024-11-01,Nov-24,AFR,African Region,Angola,AGO,2,,,0,0,,0,0.841886117,,
2024-11-01,Nov-24,AFR,African Region,Benin,BEN,4,1,,0,0,,0,0.602364636,,
2024-11-01,Nov-24,AFR,African Region,Burkina Faso,BFA,3987,1618,,3,0.000752445,,0.000155199,0.002197375,,
2024-11-01,Nov-24,AFR,African Region,Cabo Verde,CPV,6003,,,0,0,,0,0.000614317,,
2024-11-01,Nov-24,AFR,African Region,Cameroon,CMR,0,0,,0,,,0,1,,
2024-11-01,Nov-24,AFR,African Region,Côte d'Ivoire,CIV,62,0,,0,0,,0,0.057762634,,
2024-11-01,Nov-24,AFR,African Region,Eritrea,ERI,540,,,,,,,,,
2024-11-01,Nov-24,AFR,African Region,Ethiopia,ETH,263,,,0,0,,0,0.013928249,,
2024-11-01,Nov-24,AFR,African Region,Gambia,GMB,0,,,0,,,0,1,,
2024-11-01,Nov-24,AFR,African Region,Ghana,GHA,1,,,0,0,,0,0.975,,
2024-11-01,Nov-24,AFR,African Region,Kenya,KEN,856,,,0,0,,0,0.004300166,,
2024-11-01,Nov-24,AFR,African Region,Malawi,MWI,0,0,,0,,,0,1,,
2024-11-01,Nov-24,AFR,African Region,Mali,MLI,1772,388,,1,0.000564334,,1.43E-05,0.003140215,,
2024-11-01,Nov-24,AFR,African Region,Mauritania,MRT,170,0,,0,0,,0,0.021465555,,
2024-11-01,Nov-24,AFR,African Region,Mauritius,MUS,79,0,,0,0,,0,0.045621253,,
2024-11-01,Nov-24,AFR,African Region,Niger,NER,0,,,0,,,0,1,,
2024-11-01,Nov-24,AFR,African Region,Sao Tome and Principe,STP,0,0,,0,,,0,1,,
2024-11-01,Nov-24,AFR,African Region,Senegal,SEN,354,51,,0,0,,0,0.010366457,,
2024-11-01,Nov-24,AFR,African Region,Sierra Leone,SLE,1,,,0,0,,0,0.975,,
2024-11-01,Nov-24,AFR,African Region,Togo,TGO,0,,,0,,,0,1,,
2024-11-01,Nov-24,AFR,African Region,United Republic of Tanzania,TZA,17,0,,0,0,,0,0.195064323,,
2024-11-01,Nov-24,AMR,Region of the Americas,Anguilla,AIA,0,0,0,0,,,0,1,0,1
2024-11-01,Nov-24,AMR,Region of the Americas,Antigua and Barbuda,ATG,6,0,0,0,0,0,0,0.459258126,0,0.459258126
2024-11-01,Nov-24,AMR,Region of the Americas,Argentina,ARG,84,-7,14,0,0,0.166666667,0,0.04296492,0.09422374,0.263799647
2024-11-01,Nov-24,AMR,Region of the Americas,Aruba,ABW,,,,,,,,,,
2024-11-01,Nov-24,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
2024-11-01,Nov-24,AMR,Region of the Americas,Barbados,BRB,11,2,0,0,0,0,0,0.284914153,0,0.284914153
2024-11-01,Nov-24,AMR,Region of the Americas,Belize,BLZ,54,31,0,0,0,0,0,0.066031514,0,0.066031514
2024-11-01,Nov-24,AMR,Region of the Americas,Bermuda,BMU,,,0,0,,,,,,
2024-11-01,Nov-24,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,2356,92,9,0,0,0.003820034,0,0.001564513,0.001748205,0.007239175
2024-11-01,Nov-24,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
